,id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,score_recuperacao
351,20352,12.28,861,Grande,Indústria,C,Centro-Oeste,19.079920355608074
352,20353,119.68,455,Pequeno,Produtor,F,Centro-Oeste,-16.31368501871937
353,20354,59.28,325,Pequeno,Produtor,C,Sudeste,2.38305632563476
354,20355,26.94,144,Médio,Cooperativa,B,Sudeste,18.099857412072673
355,20356,12.47,501,Pequeno,Distribuidor,B,Centro-Oeste,13.689836150025624
356,20357,481.92,323,Pequeno,Produtor,C,Sudeste,-2.8743465589885595
357,20358,19.7,546,Pequeno,Produtor,C,Centro-Oeste,-0.7268849579703982
358,20359,3.78,555,Pequeno,Produtor,C,Nordeste,-3.593609630959984
359,20360,47.83,551,Pequeno,Cooperativa,C,Sul,3.885946049320295
360,20361,16.6,1144,Pequeno,Cooperativa,D,Sudeste,-8.027513247125144
361,20362,52.05,277,Pequeno,Produtor,C,Sudeste,2.821546482058787
362,20363,9.23,1362,Pequeno,Cooperativa,C,Centro-Oeste,-3.517465723043733
363,20364,8.12,368,Pequeno,Produtor,C,Sul,2.7091915445600847
364,20365,4.01,105,Pequeno,Indústria,D,Centro-Oeste,5.668878665362342
365,20366,96.02,526,Pequeno,Produtor,C,Sudeste,0.46624364678135777
366,20367,59.43,1364,Pequeno,Produtor,C,Nordeste,-10.158161845939238
367,20368,21.73,872,Médio,Produtor,A,Sul,14.882223352880695
368,20369,2.18,1377,Pequeno,Produtor,C,Sudeste,-4.538370862817197
369,20370,3.14,225,Pequeno,Produtor,B,Sul,8.808968911087325
370,20371,46.52,474,Pequeno,Produtor,C,Sul,1.461025602107238
371,20372,10.71,107,Médio,Distribuidor,D,Centro-Oeste,9.570791684728636
372,20373,26.85,186,Pequeno,Cooperativa,C,Centro-Oeste,4.796213373685263
373,20374,17.78,1013,Pequeno,Produtor,C,Sul,-2.0916505183635543
374,20375,12.55,167,Grande,Produtor,C,Sudeste,15.112458973139503
375,20376,93.55,724,Médio,Produtor,C,Centro-Oeste,3.060296670794701
376,20377,66.81,833,Pequeno,Produtor,C,Centro-Oeste,-3.3970967217658403
377,20378,3.99,931,Médio,Distribuidor,D,Sudeste,5.6753834736523014
378,20379,26.14,396,Pequeno,Cooperativa,D,Sul,-2.7187636371715973
379,20380,572.92,159,Pequeno,Produtor,D,Centro-Oeste,-12.819418622989122
380,20381,94.9,292,Médio,Distribuidor,C,Nordeste,12.178200050357422
381,20382,5.39,508,Pequeno,Produtor,A,Centro-Oeste,9.727356019261736
382,20383,297.14,420,Pequeno,Cooperativa,F,Sudeste,-13.273308612019726
383,20384,177.08,1099,Grande,Distribuidor,B,Sudeste,20.2972313264174
384,20385,128.25,1103,Grande,Distribuidor,C,Sudeste,15.877300282918993
385,20386,718.63,639,Pequeno,Produtor,C,Sudeste,-8.120019891446386
386,20387,797.77,1408,Médio,Produtor,B,Centro-Oeste,-5.687327064206926
387,20388,21.33,1402,Médio,Produtor,D,Sudeste,-6.958652360046294
388,20389,79.51,331,Médio,Cooperativa,D,Centro-Oeste,1.0871737931935472
389,20390,159.91,179,Médio,Produtor,C,Sudeste,8.187247533365442
390,20391,35.65,898,Pequeno,Cooperativa,C,Sudeste,1.5199233409808643
391,20392,82.53,502,Médio,Cooperativa,C,Sudeste,9.808667237173493
392,20393,25.12,141,Pequeno,Produtor,C,Centro-Oeste,2.1443287280619785
393,20394,990.23,828,Pequeno,Produtor,D,Sudeste,-20.87934679386606
394,20395,203.36,462,Pequeno,Produtor,C,Nordeste,-5.40828482193569
395,20396,75.6,453,Pequeno,Produtor,C,Nordeste,-3.7493283889420757
396,20397,0.55,199,Médio,Cooperativa,D,Centro-Oeste,3.0299410705313807
397,20398,41.53,262,Pequeno,Produtor,F,Sul,-11.938384179787523
398,20399,1878.29,1213,Médio,Produtor,C,Centro-Oeste,-22.75050053470188
399,20400,108.57,624,Grande,Distribuidor,D,Sul,11.598575542147275
400,20401,20.52,1060,Pequeno,Produtor,B,Centro-Oeste,0.5331229171885443
401,20402,1.33,505,Pequeno,Produtor,C,Sudeste,1.7997685876341767
402,20403,10.96,248,Pequeno,Distribuidor,C,Centro-Oeste,10.544527965266004
403,20404,17.02,300,Pequeno,Produtor,B,Sul,8.091606725798805
404,20405,115.71,1197,Grande,Produtor,F,Sul,-8.648375449573184
405,20406,144.08,1247,Pequeno,Distribuidor,C,Sudeste,3.6349261256849346
406,20407,26.97,861,Pequeno,Produtor,A,Centro-Oeste,6.896680624577596
407,20408,34.48,199,Pequeno,Distribuidor,C,Norte,7.6067059395671786
408,20409,26.17,587,Pequeno,Distribuidor,B,Nordeste,9.89489939971044
409,20410,39.23,470,Médio,Indústria,F,Nordeste,-1.4190151920097058
410,20411,1678.34,501,Médio,Produtor,D,Sul,-21.089848719391902
411,20412,216.88,1000,Pequeno,Produtor,D,Centro-Oeste,-14.480846256194472
412,20413,46.94,1388,Pequeno,Produtor,C,Nordeste,-10.176516803780533
413,20414,15.57,712,Pequeno,Distribuidor,D,Nordeste,-3.879922286905341
414,20415,215.97,648,Pequeno,Distribuidor,C,Sudeste,7.084739893138922
415,20416,380.53,630,Médio,Produtor,C,Centro-Oeste,0.16267003541726943
416,20417,99.09,1009,Grande,Distribuidor,C,Centro-Oeste,14.923132365579377
417,20418,782.16,527,Pequeno,Produtor,F,Norte,-28.099767573304078
418,20419,76.25,147,Pequeno,Produtor,D,Centro-Oeste,-6.536993401985892
419,20420,22.08,372,Médio,Distribuidor,B,Nordeste,17.50603227019689
420,20421,3.07,1319,Pequeno,Produtor,B,Sudeste,0.8713957484779833
421,20422,71.27,338,Médio,Cooperativa,C,Centro-Oeste,9.139163239556641
422,20423,9.38,588,Pequeno,Produtor,D,Centro-Oeste,-8.902922294625895
423,20424,9.15,503,Grande,Distribuidor,B,Sudeste,26.71673637871291
424,20425,93.13,1272,Pequeno,Cooperativa,C,Norte,-6.9109438572326205
425,20426,4.44,789,Pequeno,Distribuidor,C,Centro-Oeste,6.7001719012212035
426,20427,94.37,1257,Grande,Indústria,C,Sudeste,17.182433905909605
427,20428,7.21,1425,Grande,Produtor,B,Nordeste,6.0505812822064975
428,20429,442.65,885,Grande,Produtor,C,Centro-Oeste,2.5374301163401096
429,20430,3.06,1369,Pequeno,Produtor,A,Sudeste,5.50870301241173
430,20431,83.56,305,Pequeno,Produtor,C,Centro-Oeste,0.22532009735902037
431,20432,6.83,988,Pequeno,Distribuidor,B,Centro-Oeste,10.226346037105847
432,20433,62.52,706,Pequeno,Distribuidor,D,Nordeste,-4.422027850490512
433,20434,24.53,482,Pequeno,Distribuidor,D,Sudeste,2.6772730830426
434,20435,7.54,599,Pequeno,Produtor,F,Nordeste,-18.95979039583291
435,20436,2.61,275,Pequeno,Cooperativa,C,Sudeste,6.452762537181442
436,20437,195.72,151,Pequeno,Cooperativa,C,Sudeste,4.9437394937648795
437,20438,36.45,616,Pequeno,Distribuidor,C,Sudeste,9.556234874505197
438,20439,84.61,1138,Médio,Distribuidor,B,Sudeste,16.167683521794665
439,20440,251.15,1396,Pequeno,Distribuidor,B,Norte,1.218163137393475
440,20441,566.96,273,Pequeno,Indústria,C,Norte,2.427701226123194
441,20442,94.95,1445,Pequeno,Produtor,C,Sul,-6.188994584142286
442,20443,250.65,550,Pequeno,Cooperativa,C,Sudeste,1.3632716807839298
443,20444,44.69,374,Pequeno,Cooperativa,B,Nordeste,5.209487555002601
444,20445,19.06,1164,Pequeno,Produtor,C,Sul,-3.203325719173095
445,20446,546.96,288,Pequeno,Produtor,F,Centro-Oeste,-20.431668548310263
446,20447,17.57,1232,Grande,Produtor,F,Sudeste,-7.6781715611971
447,20448,8.59,1028,Médio,Produtor,D,Sudeste,-4.085861783092415
448,20449,299.52,281,Pequeno,Produtor,D,Centro-Oeste,-10.294363615512514
449,20450,15.29,684,Pequeno,Produtor,D,Sudeste,-7.673251845029391
450,20451,16.9,1224,Grande,Produtor,C,Centro-Oeste,5.388236662779088
451,20452,3.53,547,Grande,Produtor,C,Centro-Oeste,10.467559608194366
452,20453,153.61,1229,Pequeno,Distribuidor,C,Sudeste,3.6466653558907893
453,20454,8.18,359,Médio,Produtor,C,Centro-Oeste,6.773750263440984
454,20455,12.37,1176,Pequeno,Produtor,F,Centro-Oeste,-20.206952368937273
455,20456,12.09,1457,Pequeno,Cooperativa,C,Sul,-2.2424939151459746
456,20457,93.81,683,Pequeno,Produtor,F,Sul,-15.645436181769398
457,20458,30.91,802,Pequeno,Produtor,F,Sul,-15.724341423476474
458,20459,87.55,573,Médio,Distribuidor,C,Sul,15.230848081982991
459,20460,451.12,1260,Médio,Distribuidor,C,Centro-Oeste,3.7106462022655826
460,20461,102.4,153,Pequeno,Indústria,C,Sul,14.09327932713175
461,20462,6.07,648,Pequeno,Cooperativa,C,Sul,3.7029849267194166
462,20463,30.3,548,Pequeno,Distribuidor,A,Sudeste,20.126380345193112
463,20464,64.93,737,Pequeno,Produtor,B,Centro-Oeste,2.3229635218947804
464,20465,1176.95,244,Médio,Produtor,C,Centro-Oeste,-6.970741666389401
465,20466,156.11,1485,Pequeno,Distribuidor,D,Centro-Oeste,-8.242144543429074
466,20467,308.62,1024,Grande,Cooperativa,C,Norte,3.200657386011422
467,20468,57.3,108,Pequeno,Indústria,B,Sul,19.98238223323017
468,20469,204.5,792,Pequeno,Produtor,C,Sudeste,-2.8171002506756624
469,20470,22.05,275,Pequeno,Produtor,C,Sudeste,3.2102723825706523
470,20471,25.51,264,Pequeno,Produtor,C,Sul,3.2469329708934396
471,20472,20.92,1068,Pequeno,Indústria,C,Sudeste,8.470082612026395
472,20473,0.69,1033,Pequeno,Cooperativa,F,Sudeste,-14.023600720728332
473,20474,169.01,1053,Pequeno,Produtor,C,Sudeste,-4.268313246466899
474,20475,451.07,543,Pequeno,Distribuidor,D,Sul,-3.085927534771635
475,20476,3.43,534,Médio,Produtor,C,Sul,7.563139528720924
476,20477,67.44,512,Pequeno,Produtor,C,Sudeste,0.9243329827980817
477,20478,65.81,846,Pequeno,Produtor,C,Centro-Oeste,-3.4789554915685392
478,20479,277.72,255,Médio,Cooperativa,C,Centro-Oeste,7.166229730663705
479,20480,73.77,1127,Pequeno,Produtor,C,Sudeste,-3.61728093047235
480,20481,12.56,284,Pequeno,Produtor,D,Sudeste,-4.7366586532865975
481,20482,166.25,1111,Médio,Produtor,C,Sudeste,1.3452460984684853
482,20483,1685.3,619,Pequeno,Indústria,F,Nordeste,-29.03291542032204
483,20484,41.46,844,Pequeno,Produtor,F,Sul,-16.16070641068378
484,20485,21.73,816,Grande,Produtor,D,Sudeste,2.2885789235368126
485,20486,8.38,159,Pequeno,Produtor,C,Sudeste,4.222525403964342
486,20487,2.98,999,Grande,Distribuidor,F,Sudeste,3.1945502204033396
487,20488,527.26,267,Pequeno,Produtor,F,Norte,-23.033551873623246
488,20489,16.71,810,Pequeno,Distribuidor,D,Sul,0.394735362787177
489,20490,450.0,1313,Grande,Produtor,C,Sudeste,1.3400303062290382
490,20491,74.84,147,Pequeno,Produtor,C,Centro-Oeste,1.4805946184874212
491,20492,63.46,577,Pequeno,Cooperativa,D,Centro-Oeste,-6.497684115068449
492,20493,326.01,1066,Pequeno,Produtor,C,Sudeste,-6.321028211151532
493,20494,70.12,597,Pequeno,Produtor,F,Sul,-14.725886435334779
494,20495,2.06,101,Pequeno,Produtor,C,Centro-Oeste,2.7222279213677423
495,20496,19.06,1186,Médio,Cooperativa,C,Centro-Oeste,3.6370345923548584
496,20497,24.57,615,Grande,Produtor,C,Sul,11.711679651798905
497,20498,113.39,322,Médio,Produtor,C,Sudeste,7.72986949618263
498,20499,120.72,693,Médio,Distribuidor,C,Norte,8.946331081671385
499,20500,131.34,540,Pequeno,Cooperativa,C,Sudeste,2.924081078147518
500,20501,20.73,245,Grande,Cooperativa,F,Sul,2.4444282477193493
501,20502,9.01,462,Pequeno,Distribuidor,B,Sudeste,16.015993035502945
502,20503,27.87,1482,Pequeno,Produtor,C,Sul,-5.620738796066514
503,20504,19.53,1256,Pequeno,Produtor,C,Sudeste,-3.8767725444563954
504,20505,11.64,1401,Pequeno,Produtor,D,Centro-Oeste,-14.830525146466458
505,20506,234.62,601,Médio,Indústria,D,Nordeste,2.1931524448746407
506,20507,77.26,1086,Pequeno,Indústria,C,Sul,7.63669592892894
507,20508,48.44,314,Pequeno,Indústria,C,Sudeste,13.598091873367746
508,20509,14.49,773,Grande,Produtor,B,Sudeste,15.690912070314685
509,20510,1051.22,523,Médio,Distribuidor,A,Sul,13.573064357543387
510,20511,12.27,1117,Pequeno,Distribuidor,C,Sudeste,6.222419627485386
511,20512,44.56,1407,Pequeno,Produtor,C,Centro-Oeste,-7.284699863167492
512,20513,106.01,959,Pequeno,Cooperativa,C,Sudeste,0.19963132755300794
513,20514,93.33,427,Pequeno,Cooperativa,C,Sul,4.218176695312101
514,20515,0.69,272,Médio,Produtor,D,Sudeste,1.49848123050928
515,20516,17.06,310,Pequeno,Distribuidor,C,Sudeste,12.01854428010337
516,20517,2748.53,1109,Médio,Distribuidor,C,Norte,-26.85101674004612
517,20518,876.87,1319,Médio,Produtor,F,Sudeste,-24.028187435622236
518,20519,0.8,539,Médio,Cooperativa,D,Sudeste,2.5596638053443286
519,20520,132.07,382,Pequeno,Produtor,D,Sudeste,-6.938521559215438
520,20521,157.17,138,Médio,Produtor,D,Centro-Oeste,-1.4810639990426715
521,20522,104.3,458,Pequeno,Indústria,A,Sul,21.85639256751898
522,20523,347.52,171,Médio,Distribuidor,C,Sul,14.905093704351941
523,20524,13.63,1328,Grande,Produtor,A,Nordeste,11.674365556244894
524,20525,59.17,588,Pequeno,Distribuidor,C,Centro-Oeste,7.476008528518589
525,20526,3.26,430,Grande,Produtor,C,Sudeste,13.31992041570065
526,20527,53.08,912,Pequeno,Cooperativa,C,Centro-Oeste,-0.7990834217894447
527,20528,8.63,1143,Pequeno,Distribuidor,B,Sul,11.079159076231928
528,20529,13.08,1100,Pequeno,Cooperativa,D,Sudeste,-7.664326187864695
529,20530,1151.67,1028,Pequeno,Produtor,C,Centro-Oeste,-18.344382664393947
530,20531,10.36,1458,Pequeno,Produtor,D,Sudeste,-13.228170636665357
531,20532,201.83,667,Médio,Cooperativa,C,Sudeste,7.12324840876343
532,20533,1.72,1192,Médio,Distribuidor,D,Sul,3.8097917260004452
533,20534,637.3,615,Médio,Produtor,C,Sudeste,-0.931375514593551
534,20535,5.13,474,Pequeno,Produtor,C,Nordeste,-3.0226849174740065
535,20536,94.1,1434,Pequeno,Cooperativa,D,Sudeste,-11.098572032528732
536,20537,159.61,1204,Médio,Produtor,B,Centro-Oeste,3.7532314524788717
537,20538,63.15,474,Médio,Cooperativa,D,Sudeste,2.253586750709222
538,20539,20.03,806,Grande,Produtor,D,Sudeste,2.3823478330518935
539,20540,273.86,280,Médio,Cooperativa,C,Norte,4.032969759031022
540,20541,12.31,1301,Pequeno,Cooperativa,D,Centro-Oeste,-11.113247627034415
541,20542,264.49,804,Pequeno,Produtor,D,Sudeste,-11.652478109773558
542,20543,52.96,363,Pequeno,Distribuidor,C,Sudeste,11.186149293341956
543,20544,477.22,92,Médio,Distribuidor,C,Sul,13.860496904878975
544,20545,132.06,193,Pequeno,Produtor,C,Nordeste,-2.566946770517184
545,20546,559.5,151,Pequeno,Distribuidor,F,Sudeste,-8.593969788349995
546,20547,31.85,380,Grande,Produtor,D,Centro-Oeste,3.3261127084142093
547,20548,18.61,202,Pequeno,Distribuidor,C,Sul,12.782895674764339
548,20549,632.93,1323,Pequeno,Distribuidor,F,Nordeste,-23.01436055390916
549,20550,985.43,1235,Pequeno,Cooperativa,B,Sudeste,-7.772806918349346
550,20551,68.61,1318,Pequeno,Produtor,D,Centro-Oeste,-14.93887900972046
551,20552,9.59,577,Médio,Produtor,C,Sudeste,7.17427805719921
552,20553,15.14,752,Médio,Indústria,D,Centro-Oeste,6.8351874566102655
553,20554,2.49,468,Pequeno,Produtor,C,Sudeste,2.053783941119274
554,20555,11.13,613,Médio,Produtor,B,Sudeste,11.893839865049728
555,20556,5.82,593,Médio,Indústria,C,Nordeste,13.105202591245865
556,20557,16.77,532,Médio,Produtor,C,Nordeste,2.4112520907126447
557,20558,1.47,719,Médio,Distribuidor,C,Sudeste,15.245163471495779
558,20559,42.87,270,Médio,Indústria,B,Sudeste,24.98685016806812
559,20560,347.22,367,Grande,Produtor,D,Sudeste,1.4865913390711238
560,20561,12.02,1409,Médio,Produtor,D,Sul,-6.893315976160899
561,20562,33.46,1198,Grande,Produtor,B,Sudeste,12.370336061894099
562,20563,2.3,1309,Pequeno,Distribuidor,A,Centro-Oeste,12.953564048744706
563,20564,774.56,995,Pequeno,Produtor,C,Sul,-11.40093845034457
564,20565,11.4,1080,Médio,Indústria,F,Sul,-0.4982432590573005
565,20566,1644.8,682,Pequeno,Produtor,F,Centro-Oeste,-36.98487761520436
566,20567,24.59,676,Pequeno,Distribuidor,C,Sudeste,9.26879285829507
567,20568,93.66,220,Médio,Cooperativa,C,Centro-Oeste,9.716124691627382
568,20569,19.96,153,Grande,Cooperativa,C,Sul,18.121617205018246
569,20570,1500.43,1214,Pequeno,Produtor,B,Sul,-17.04441687279758
570,20571,6.57,399,Grande,Indústria,D,Sul,16.503579059551278
571,20572,63.94,265,Pequeno,Cooperativa,D,Centro-Oeste,-4.239690489780745
572,20573,1.55,1140,Médio,Indústria,B,Sudeste,19.18924244022806
573,20574,75.77,1328,Pequeno,Produtor,D,Sul,-13.100754721919433
574,20575,39.5,443,Pequeno,Produtor,D,Centro-Oeste,-8.226461674971688
575,20576,17.33,1461,Pequeno,Distribuidor,F,Nordeste,-16.336881885589104
576,20577,197.96,1269,Médio,Distribuidor,A,Centro-Oeste,16.803199527211376
577,20578,532.89,810,Médio,Distribuidor,A,Sudeste,17.956023016748208
578,20579,141.67,1016,Pequeno,Produtor,C,Norte,-8.658795351499935
579,20580,558.47,1379,Médio,Produtor,C,Sudeste,-5.491918958293706
580,20581,30.31,1116,Médio,Distribuidor,C,Sudeste,12.004649105090058
581,20582,10.56,109,Pequeno,Produtor,A,Sudeste,14.55815005178443
582,20583,162.4,402,Pequeno,Distribuidor,F,Sudeste,-5.4619780955124995
583,20584,41.9,750,Pequeno,Produtor,C,Sudeste,-0.4840980202291272
584,20585,399.82,708,Pequeno,Produtor,C,Sudeste,-4.643944312313887
585,20586,1071.16,636,Médio,Produtor,C,Centro-Oeste,-8.495630174548307
586,20587,8.6,1218,Pequeno,Cooperativa,C,Sudeste,-0.4646929212666713
587,20588,3.5,1235,Médio,Produtor,D,Nordeste,-10.52443461809353
588,20589,39.8,974,Pequeno,Cooperativa,C,Sudeste,0.9166746212555896
589,20590,6.61,783,Médio,Cooperativa,C,Sudeste,8.716641909831054
590,20591,476.49,136,Médio,Cooperativa,F,Norte,-12.449676617493829
591,20592,34.56,203,Pequeno,Produtor,C,Centro-Oeste,1.5766826397923426
592,20593,851.6,1297,Pequeno,Produtor,F,Nordeste,-34.55333549370293
593,20594,73.02,391,Pequeno,Distribuidor,D,Sul,2.7327476139042037
594,20595,8.12,617,Pequeno,Produtor,D,Sudeste,-7.097639474964442
595,20596,9.88,1105,Pequeno,Produtor,B,Centro-Oeste,0.33930813958834705
596,20597,5.74,1066,Pequeno,Produtor,C,Centro-Oeste,-4.326052809032309
597,20598,24.42,252,Pequeno,Produtor,C,Sudeste,3.3476055775954734
598,20599,179.64,836,Pequeno,Produtor,B,Centro-Oeste,0.17371837873951623
599,20600,89.72,1092,Pequeno,Cooperativa,C,Sudeste,-0.5622653843082688
600,20601,7.94,1274,Médio,Cooperativa,B,Norte,5.137184198511527
601,20602,381.9,872,Pequeno,Produtor,D,Sudeste,-13.610455607313144
602,20603,33.65,383,Médio,Indústria,F,Sudeste,4.28189086789261
603,20604,136.79,1082,Médio,Produtor,B,Centro-Oeste,4.92315759720433
604,20605,26.35,1354,Grande,Distribuidor,C,Sudeste,15.327034072407457
605,20606,39.53,150,Pequeno,Cooperativa,D,Centro-Oeste,-3.1007254917046287
606,20607,2.6,435,Pequeno,Produtor,C,Sul,2.2918713587549577
607,20608,20.43,590,Pequeno,Indústria,C,Sudeste,11.944729810514218
608,20609,2.63,932,Médio,Indústria,C,Sul,15.685091455980347
609,20610,25.09,1164,Médio,Produtor,F,Centro-Oeste,-14.278542572686627
610,20611,57.02,678,Pequeno,Distribuidor,F,Sul,-6.150244311543144
611,20612,2778.51,430,Médio,Produtor,C,Sudeste,-26.297919171932836
612,20613,58.23,650,Médio,Produtor,F,Sudeste,-8.962159792011333
613,20614,25.15,1321,Pequeno,Produtor,C,Sudeste,-4.418537866822079
614,20615,74.05,639,Pequeno,Produtor,B,Centro-Oeste,2.9203249572687904
615,20616,2.56,1158,Médio,Produtor,D,Sul,-4.953970361459159
616,20617,2271.1,1187,Médio,Produtor,F,Centro-Oeste,-42.461658371816796
617,20618,18.88,957,Pequeno,Produtor,F,Sudeste,-16.699016098431297
618,20619,160.95,1106,Pequeno,Produtor,D,Sudeste,-12.552361155209262
619,20620,124.5,241,Pequeno,Indústria,C,Sudeste,13.1790501814278
620,20621,17.9,732,Médio,Cooperativa,D,Centro-Oeste,-1.0541131684132
621,20622,81.65,530,Médio,Cooperativa,C,Centro-Oeste,7.616466372424522
622,20623,28.18,509,Grande,Cooperativa,D,Nordeste,2.4358223743340925
623,20624,5.69,1239,Pequeno,Cooperativa,C,Nordeste,-5.580777579711409
624,20625,14.56,653,Grande,Indústria,C,Sudeste,22.560800843297965
625,20626,71.65,1080,Pequeno,Indústria,D,Centro-Oeste,-2.249788105523354
626,20627,1.85,180,Médio,Produtor,C,Centro-Oeste,8.151595805174495
627,20628,39.04,1107,Médio,Produtor,C,Sudeste,2.9610602087201583
628,20629,2.41,388,Pequeno,Distribuidor,B,Sudeste,16.63528980107027
629,20630,60.41,1442,Pequeno,Produtor,C,Sudeste,-5.736381402985025
630,20631,36.12,1359,Médio,Produtor,C,Sudeste,1.1688835590527846
631,20632,19.39,1211,Médio,Produtor,C,Sudeste,2.451509510237647
632,20633,4.34,1134,Pequeno,Produtor,C,Sul,-2.802021290660993
633,20634,45.85,451,Médio,Indústria,C,Centro-Oeste,16.63627906822346
634,20635,65.38,101,Pequeno,Produtor,C,Centro-Oeste,1.9323885906087286
635,20636,27.57,326,Pequeno,Produtor,C,Sudeste,2.7713433302075305
636,20637,120.77,1021,Pequeno,Indústria,C,Centro-Oeste,5.565624764873425
637,20638,18.12,954,Médio,Produtor,C,Sudeste,4.332233017769559
638,20639,12.36,687,Grande,Cooperativa,B,Sudeste,19.341527262561616
639,20640,31.65,1263,Pequeno,Produtor,F,Sudeste,-19.078749124218593
640,20641,181.81,1244,Pequeno,Produtor,D,Nordeste,-18.81394029571551
641,20642,304.5,1213,Médio,Distribuidor,D,Norte,-5.119400718605423
642,20643,156.61,1137,Pequeno,Produtor,C,Sudeste,-4.7231718124730016
643,20644,79.3,1046,Pequeno,Cooperativa,B,Nordeste,-0.09849658973704667
644,20645,9.47,1492,Pequeno,Produtor,D,Centro-Oeste,-15.463784860536487
645,20646,11.35,188,Pequeno,Distribuidor,C,Centro-Oeste,10.975044162205855
646,20647,33.39,1232,Pequeno,Produtor,A,Centro-Oeste,4.124493343847001
647,20648,58.4,814,Pequeno,Cooperativa,C,Centro-Oeste,-0.15432164755118594
648,20649,447.23,421,Médio,Produtor,C,Sul,2.847246391100286
649,20650,48.66,816,Médio,Indústria,C,Nordeste,10.952660206269911
650,20651,16.72,115,Médio,Indústria,C,Centro-Oeste,19.43777351087479
651,20652,26.75,1434,Médio,Cooperativa,D,Centro-Oeste,-6.258463395026844
652,20653,37.79,1470,Grande,Cooperativa,C,Nordeste,3.3425975656630507
653,20654,1501.22,1100,Médio,Distribuidor,C,Sul,-6.227047313507747
654,20655,1000.27,904,Pequeno,Cooperativa,D,Centro-Oeste,-20.55606603883092
655,20656,124.92,848,Pequeno,Produtor,A,Sul,7.769207064672678
656,20657,25.43,205,Grande,Distribuidor,C,Sul,23.67605549184839
657,20658,426.91,845,Pequeno,Produtor,C,Sul,-5.975978711534732
658,20659,224.3,1285,Pequeno,Produtor,C,Sudeste,-6.641461255374214
659,20660,13.19,177,Pequeno,Distribuidor,C,Centro-Oeste,11.031912263412872
660,20661,59.26,865,Médio,Cooperativa,D,Centro-Oeste,-2.5351229159386763
661,20662,134.66,132,Médio,Indústria,D,Sul,11.84325873671709
662,20663,34.72,1199,Pequeno,Indústria,C,Sul,7.347362757952583
663,20664,5.83,1344,Médio,Produtor,C,Centro-Oeste,-0.344440602965578
664,20665,54.54,424,Grande,Produtor,C,Sudeste,12.723803413357007
665,20666,11.84,372,Pequeno,Indústria,D,Sudeste,5.633763709662654
666,20667,45.0,695,Pequeno,Indústria,B,Centro-Oeste,13.87633250345647
667,20668,106.53,1486,Médio,Cooperativa,D,Centro-Oeste,-7.630951208460479
668,20669,209.68,522,Médio,Indústria,C,Centro-Oeste,14.077499961708906
669,20670,14.48,1471,Médio,Cooperativa,C,Nordeste,-1.3738951262009391
670,20671,146.25,993,Pequeno,Distribuidor,F,Nordeste,-14.54902919565669
671,20672,67.84,329,Médio,Produtor,F,Centro-Oeste,-8.752744572447662
672,20673,159.77,936,Pequeno,Produtor,A,Sudeste,6.695937308305785
673,20674,9.12,1404,Médio,Indústria,C,Sul,12.179139714036564
674,20675,23.08,1223,Médio,Produtor,F,Centro-Oeste,-14.681594907266241
675,20676,16.13,129,Pequeno,Cooperativa,D,Sul,-0.6564558554918918
676,20677,2.16,752,Pequeno,Produtor,C,Sudeste,-0.0029029648481686543
677,20678,55.69,1493,Pequeno,Produtor,F,Sudeste,-21.04757901588238
678,20679,55.76,842,Pequeno,Distribuidor,C,Centro-Oeste,5.675431328858023
679,20680,101.15,581,Pequeno,Cooperativa,D,Centro-Oeste,-6.996846031865495
680,20681,81.95,111,Pequeno,Produtor,C,Nordeste,-1.3468653291461896
681,20682,277.36,1267,Médio,Distribuidor,C,Sudeste,7.827294619368283
682,20683,139.21,1244,Pequeno,Produtor,F,Centro-Oeste,-22.28255754950051
683,20684,18.41,276,Médio,Produtor,B,Centro-Oeste,12.248420568217247
684,20685,120.79,230,Pequeno,Produtor,B,Sul,7.305147724923392
685,20686,90.24,355,Pequeno,Produtor,C,Sudeste,1.7791778173449195
686,20687,133.89,297,Médio,Distribuidor,F,Sudeste,1.6555658786834435
687,20688,8.12,845,Pequeno,Produtor,D,Sul,-8.752087155492925
688,20689,139.32,1482,Pequeno,Distribuidor,C,Sudeste,1.989059160138602
689,20690,190.84,1156,Pequeno,Indústria,D,Sudeste,-2.2880197154968425
690,20691,158.83,1021,Pequeno,Distribuidor,B,Nordeste,5.090872949827814
691,20692,63.9,1399,Médio,Produtor,A,Sul,10.532108155368268
692,20693,201.94,680,Pequeno,Produtor,C,Norte,-6.972456249496984
693,20694,393.25,198,Pequeno,Produtor,D,Sudeste,-8.861253388411198
694,20695,301.36,1303,Pequeno,Distribuidor,C,Sudeste,1.2666954769843173
695,20696,104.57,584,Pequeno,Indústria,C,Sudeste,10.938724614728674
696,20697,81.04,683,Pequeno,Produtor,C,Sul,-0.4861460956387509
697,20698,926.93,1267,Médio,Indústria,D,Centro-Oeste,-8.275294358539682
698,20699,3.41,1111,Pequeno,Produtor,A,Nordeste,2.376475356535411
699,20700,8.01,1389,Pequeno,Produtor,B,Sudeste,0.30183084463431076
700,20701,101.77,1053,Pequeno,Cooperativa,C,Centro-Oeste,-2.429576724037397
701,20702,175.47,1010,Pequeno,Produtor,C,Sudeste,-4.036870795068031
702,20703,11.81,538,Pequeno,Indústria,C,Sul,12.429583909847862
